2018-03-08 10:46:53,323.95103873
2018-03-08 10:47:01, 323.95103873
2018-03-08 10:47:08, 323.95103873
2018-03-08 10:47:16, 323.95103873
2018-03-08 10:47:23, 323.95103873
2018-03-08 10:47:30, 323.95103873
2018-03-08 10:47:38, 323.95103873
2018-03-08 10:47:44, 323.95103873
2018-03-08 10:47:51, 323.95103873
2018-03-08 10:47:58, 323.95103873
2018-03-08 10:48:04, 323.95103873
2018-03-08 10:48:12, 323.95103873
2018-03-08 10:48:19, 323.95103873
2018-03-08 10:48:26, 323.95103873
2018-03-08 10:48:33, 323.95103873
2018-03-08 10:48:39, 323.95103873
2018-03-08 10:48:46, 323.95103873
2018-03-08 10:48:53, 323.95103873
2018-03-08 10:49:00, 323.95103873
2018-03-08 10:49:07, 323.95103873
2018-03-08 10:49:14, 323.95103873
2018-03-08 10:49:20, 323.952
2018-03-08 10:49:27, 323.952
2018-03-08 10:49:33, 323.952
2018-03-08 10:49:40, 323.952
2018-03-08 10:49:47, 323.952
2018-03-08 10:49:53, 323.952
2018-03-08 10:50:00, 323.952
2018-03-08 10:50:08, 323.952
2018-03-08 10:50:14, 323.952
2018-03-08 10:50:21, 323.952
2018-03-08 10:50:28, 323.952
2018-03-08 10:50:34, 323.952
2018-03-08 10:50:42, 323.952
2018-03-08 10:50:48, 323.952
2018-03-08 10:50:55, 323.952
2018-03-08 10:51:01, 323.952
2018-03-08 10:51:08, 323.952
2018-03-08 10:51:14, 323.952
2018-03-08 10:51:21, 324.60908953
2018-03-08 10:51:28, 324.60908953
2018-03-08 10:51:34, 324.60908953
2018-03-08 10:51:41, 324.60908956
2018-03-08 10:51:47, 324.60908953
2018-03-08 10:51:54, 324.60908953
2018-03-08 10:52:01, 324.60908953
2018-03-08 10:52:08, 324.60908953
2018-03-08 10:52:14, 324.60908953
2018-03-08 10:52:21, 324.60908953
2018-03-08 10:52:28, 324.70029813
2018-03-08 10:52:34, 324.70029811
2018-03-08 10:52:41, 324.93098593
2018-03-08 10:52:47, 324.9309859
2018-03-08 10:52:53, 325.02532345
2018-03-08 10:53:00, 324.60908953
2018-03-08 10:53:07, 324.60908953
2018-03-08 10:53:14, 324.60908953
2018-03-08 10:53:21, 324.60908953
2018-03-08 10:53:28, 324.60908953
2018-03-08 10:53:34, 324.60908953
2018-03-08 10:53:41, 324.60908953
2018-03-08 10:53:47, 324.60908953
2018-03-08 10:53:54, 324.60908953
2018-03-08 10:54:01, 324.60908953
2018-03-08 10:54:07, 324.60908953
2018-03-08 10:54:14, 324.60908953
2018-03-08 10:54:21, 324.60908953
2018-03-08 10:54:28, 324.60908953
2018-03-08 10:54:34, 325.02532318
2018-03-08 10:54:41, 325.02532318
2018-03-08 10:54:47, 325.02532318
2018-03-08 10:54:54, 324.60908954
2018-03-08 10:55:01, 324.60908954
2018-03-08 10:55:08, 324.60908954
2018-03-08 10:55:14, 324.60908954
2018-03-08 10:55:22, 324.60908954
2018-03-08 10:55:28, 324.60908954
2018-03-08 10:55:35, 324.60908954
2018-03-08 10:55:42, 325.02532269
2018-03-08 10:55:48, 325.02532269
2018-03-08 10:55:55, 325.02532269
2018-03-08 10:56:01, 325.02532269
2018-03-08 10:56:08, 325.02532269
2018-03-08 10:56:14, 325.02532269
2018-03-08 10:56:22, 325.02532269
